Number, Time (Divide & Conquer), Time (Naive), Min, Max
27210, 0.001000, 0.000000, 0, 32765
27220, 0.000000, 0.000000, 0, 32765
27230, 0.001000, 0.000000, 0, 32765
27240, 0.000000, 0.000000, 0, 32765
27250, 0.000000, 0.000000, 0, 32765
27260, 0.000000, 0.000000, 0, 32765
27270, 0.000000, 0.001000, 0, 32765
27280, 0.000000, 0.000000, 0, 32765
27290, 0.000000, 0.000000, 0, 32765
27300, 0.000000, 0.000000, 0, 32765
27310, 0.000000, 0.000000, 0, 32765
27320, 0.001000, 0.000000, 0, 32765
27330, 0.000000, 0.000000, 0, 32765
27340, 0.000000, 0.000000, 0, 32765
27350, 0.001000, 0.000000, 0, 32765
27360, 0.000000, 0.000000, 0, 32765
27370, 0.001000, 0.000000, 0, 32765
27380, 0.000000, 0.000000, 0, 32765
27390, 0.000000, 0.000000, 0, 32765
27400, 0.001000, 0.000000, 0, 32765
27410, 0.000000, 0.000000, 0, 32765
27420, 0.000000, 0.001000, 0, 32765
27430, 0.000000, 0.000000, 0, 32765
27440, 0.000000, 0.001000, 0, 32765
27450, 0.000000, 0.000000, 0, 32765
27460, 0.000000, 0.000000, 0, 32765
27470, 0.000000, 0.000000, 0, 32765
27480, 0.001000, 0.000000, 0, 32765
27490, 0.001000, 0.000000, 0, 32765
27500, 0.000000, 0.000000, 0, 32765
27510, 0.000000, 0.000000, 0, 32765
27520, 0.002000, 0.000000, 0, 32765
27530, 0.000000, 0.000000, 0, 32765
27540, 0.000000, 0.000000, 0, 32765
27550, 0.000000, 0.000000, 0, 32765
27560, 0.001000, 0.000000, 0, 32765
27570, 0.001000, 0.000000, 0, 32765
27580, 0.000000, 0.000000, 0, 32765
27590, 0.002000, 0.000000, 0, 32765
27600, 0.000000, 0.000000, 0, 32765
27610, 0.001000, 0.000000, 0, 32765
27620, 0.000000, 0.000000, 0, 32765
27630, 0.001000, 0.000000, 0, 32765
27640, 0.000000, 0.000000, 0, 32765
27650, 0.000000, 0.000000, 0, 32765
27660, 0.000000, 0.000000, 0, 32765
27670, 0.000000, 0.000000, 0, 32765
27680, 0.000000, 0.000000, 0, 32765
27690, 0.000000, 0.001000, 0, 32765
27700, 0.000000, 0.000000, 0, 32765
27710, 0.000000, 0.001000, 0, 32765
27720, 0.000000, 0.000000, 0, 32765
27730, 0.000000, 0.000000, 0, 32765
27740, 0.002000, 0.000000, 0, 32765
27750, 0.000000, 0.000000, 0, 32765
27760, 0.001000, 0.000000, 0, 32765
27770, 0.000000, 0.000000, 0, 32765
27780, 0.000000, 0.000000, 0, 32765
27790, 0.000000, 0.000000, 0, 32765
27800, 0.000000, 0.001000, 0, 32765
27810, 0.000000, 0.000000, 0, 32765
27820, 0.002000, 0.000000, 0, 32765
27830, 0.000000, 0.000000, 0, 32765
27840, 0.000000, 0.000000, 0, 32765
27850, 0.000000, 0.000000, 0, 32765
27860, 0.000000, 0.000000, 0, 32765
27870, 0.001000, 0.000000, 0, 32765
27880, 0.000000, 0.000000, 0, 32765
27890, 0.002000, 0.000000, 0, 32765
27900, 0.000000, 0.000000, 0, 32765
27910, 0.000000, 0.000000, 0, 32765
27920, 0.000000, 0.000000, 0, 32765
27930, 0.001000, 0.000000, 0, 32765
27940, 0.000000, 0.000000, 0, 32765
27950, 0.000000, 0.001000, 0, 32765
27960, 0.000000, 0.000000, 0, 32765
27970, 0.000000, 0.000000, 0, 32765
27980, 0.001000, 0.000000, 0, 32765
27990, 0.001000, 0.000000, 0, 32765
28000, 0.001000, 0.000000, 0, 32765
28010, 0.001000, 0.000000, 0, 32765
28020, 0.000000, 0.000000, 0, 32765
28030, 0.000000, 0.000000, 0, 32765
28040, 0.001000, 0.000000, 0, 32765
28050, 0.000000, 0.000000, 0, 32765
28060, 0.001000, 0.000000, 0, 32765
28070, 0.000000, 0.000000, 0, 32765
28080, 0.001000, 0.000000, 0, 32765
28090, 0.000000, 0.000000, 0, 32765
28100, 0.000000, 0.001000, 0, 32765
28110, 0.000000, 0.000000, 0, 32765
28120, 0.002000, 0.000000, 0, 32765
28130, 0.000000, 0.000000, 0, 32765
28140, 0.001000, 0.000000, 0, 32765
28150, 0.000000, 0.000000, 0, 32765
28160, 0.000000, 0.001000, 0, 32765
28170, 0.000000, 0.000000, 0, 32765
28180, 0.001000, 0.001000, 0, 32765
28190, 0.000000, 0.000000, 0, 32765
28200, 0.000000, 0.000000, 0, 32765
28210, 0.000000, 0.000000, 0, 32765
28220, 0.001000, 0.000000, 0, 32765
28230, 0.000000, 0.000000, 0, 32765
28240, 0.000000, 0.001000, 0, 32765
28250, 0.000000, 0.001000, 0, 32765
28260, 0.000000, 0.000000, 0, 32765
28270, 0.000000, 0.000000, 0, 32765
28280, 0.001000, 0.000000, 0, 32765
28290, 0.000000, 0.000000, 0, 32765
28300, 0.000000, 0.001000, 0, 32765
28310, 0.000000, 0.000000, 0, 32765
28320, 0.000000, 0.000000, 0, 32765
28330, 0.001000, 0.000000, 0, 32765
28340, 0.000000, 0.000000, 0, 32765
28350, 0.001000, 0.000000, 0, 32765
28360, 0.000000, 0.000000, 0, 32765
28370, 0.001000, 0.000000, 0, 32765
28380, 0.000000, 0.000000, 0, 32765
28390, 0.000000, 0.001000, 0, 32765
28400, 0.000000, 0.000000, 0, 32765
28410, 0.000000, 0.000000, 0, 32765
28420, 0.000000, 0.000000, 0, 32765
28430, 0.000000, 0.000000, 0, 32765
28440, 0.000000, 0.000000, 0, 32765
28450, 0.000000, 0.000000, 0, 32765
28460, 0.001000, 0.000000, 0, 32765
28470, 0.000000, 0.000000, 0, 32765
28480, 0.001000, 0.000000, 0, 32765
28490, 0.000000, 0.001000, 0, 32765
28500, 0.000000, 0.000000, 0, 32765
28510, 0.000000, 0.001000, 0, 32765
28520, 0.000000, 0.000000, 0, 32765
28530, 0.000000, 0.001000, 0, 32765
28540, 0.001000, 0.000000, 0, 32765
28550, 0.000000, 0.000000, 0, 32765
28560, 0.002000, 0.000000, 0, 32765
28570, 0.000000, 0.000000, 0, 32765
28580, 0.000000, 0.000000, 0, 32765
28590, 0.000000, 0.000000, 0, 32765
28600, 0.000000, 0.000000, 0, 32765
28610, 0.001000, 0.000000, 0, 32765
28620, 0.000000, 0.000000, 0, 32765
28630, 0.001000, 0.000000, 0, 32765
28640, 0.001000, 0.000000, 0, 32765
28650, 0.000000, 0.000000, 0, 32765
28660, 0.000000, 0.000000, 0, 32765
28670, 0.001000, 0.000000, 0, 32765
28680, 0.000000, 0.001000, 0, 32765
28690, 0.000000, 0.000000, 0, 32765
28700, 0.000000, 0.000000, 0, 32765
28710, 0.000000, 0.000000, 0, 32765
28720, 0.001000, 0.000000, 0, 32765
28730, 0.000000, 0.001000, 0, 32765
28740, 0.000000, 0.000000, 0, 32765
28750, 0.000000, 0.000000, 0, 32765
28760, 0.001000, 0.000000, 0, 32765
28770, 0.001000, 0.000000, 0, 32765
28780, 0.000000, 0.001000, 0, 32765
28790, 0.001000, 0.000000, 0, 32765
28800, 0.001000, 0.000000, 0, 32765
28810, 0.000000, 0.000000, 0, 32765
28820, 0.001000, 0.000000, 0, 32765
28830, 0.002000, 0.000000, 0, 32765
28840, 0.001000, 0.000000, 0, 32765
28850, 0.000000, 0.000000, 0, 32765
28860, 0.001000, 0.000000, 0, 32765
28870, 0.001000, 0.000000, 0, 32765
28880, 0.000000, 0.000000, 0, 32765
28890, 0.001000, 0.000000, 0, 32765
28900, 0.001000, 0.000000, 0, 32765
28910, 0.000000, 0.000000, 0, 32765
28920, 0.000000, 0.002000, 0, 32765
28930, 0.000000, 0.000000, 0, 32765
28940, 0.001000, 0.000000, 0, 32765
28950, 0.000000, 0.000000, 0, 32765
28960, 0.000000, 0.000000, 0, 32765
28970, 0.000000, 0.000000, 0, 32765
28980, 0.001000, 0.000000, 0, 32765
28990, 0.000000, 0.000000, 0, 32765
29000, 0.000000, 0.000000, 0, 32765
29010, 0.000000, 0.001000, 0, 32765
29020, 0.000000, 0.000000, 0, 32765
29030, 0.001000, 0.000000, 0, 32765
29040, 0.000000, 0.001000, 0, 32765
29050, 0.000000, 0.000000, 0, 32765
29060, 0.000000, 0.000000, 0, 32765
29070, 0.000000, 0.000000, 0, 32765
29080, 0.000000, 0.000000, 0, 32765
29090, 0.001000, 0.000000, 0, 32765
29100, 0.000000, 0.000000, 0, 32765
29110, 0.000000, 0.000000, 0, 32765
29120, 0.001000, 0.000000, 0, 32765
29130, 0.000000, 0.000000, 0, 32765
29140, 0.001000, 0.000000, 0, 32765
29150, 0.001000, 0.000000, 0, 32765
29160, 0.000000, 0.001000, 0, 32765
29170, 0.000000, 0.000000, 0, 32765
29180, 0.001000, 0.000000, 0, 32765
29190, 0.000000, 0.000000, 0, 32765
29200, 0.000000, 0.000000, 0, 32765
29210, 0.001000, 0.000000, 0, 32765
29220, 0.000000, 0.000000, 0, 32765
29230, 0.000000, 0.000000, 0, 32765
29240, 0.000000, 0.000000, 0, 32765
29250, 0.000000, 0.000000, 0, 32765
29260, 0.001000, 0.000000, 0, 32765
29270, 0.000000, 0.000000, 0, 32765
29280, 0.000000, 0.000000, 0, 32765
29290, 0.000000, 0.000000, 0, 32765
29300, 0.000000, 0.000000, 0, 32765
29310, 0.001000, 0.000000, 0, 32765
29320, 0.000000, 0.000000, 0, 32765
29330, 0.001000, 0.000000, 0, 32765
29340, 0.000000, 0.000000, 0, 32765
29350, 0.000000, 0.000000, 0, 32765
29360, 0.000000, 0.000000, 0, 32765
29370, 0.000000, 0.000000, 0, 32765
29380, 0.001000, 0.000000, 0, 32765
29390, 0.000000, 0.000000, 0, 32765
29400, 0.000000, 0.000000, 0, 32765
29410, 0.000000, 0.001000, 0, 32765
29420, 0.000000, 0.000000, 0, 32765
29430, 0.000000, 0.000000, 0, 32765
29440, 0.001000, 0.000000, 0, 32765
29450, 0.000000, 0.000000, 0, 32765
29460, 0.000000, 0.000000, 0, 32765
29470, 0.000000, 0.000000, 0, 32765
29480, 0.000000, 0.000000, 0, 32765
29490, 0.000000, 0.000000, 0, 32765
29500, 0.001000, 0.000000, 0, 32765
29510, 0.000000, 0.000000, 0, 32765
29520, 0.001000, 0.000000, 0, 32765
29530, 0.000000, 0.001000, 0, 32765
29540, 0.000000, 0.000000, 0, 32765
29550, 0.000000, 0.000000, 0, 32765
29560, 0.000000, 0.000000, 0, 32765
29570, 0.000000, 0.000000, 0, 32765
29580, 0.000000, 0.000000, 0, 32765
29590, 0.001000, 0.000000, 0, 32765
29600, 0.000000, 0.000000, 0, 32765
29610, 0.000000, 0.000000, 0, 32765
29620, 0.001000, 0.000000, 0, 32765
29630, 0.000000, 0.000000, 0, 32765
29640, 0.001000, 0.000000, 0, 32765
29650, 0.000000, 0.000000, 0, 32765
29660, 0.000000, 0.001000, 0, 32765
29670, 0.000000, 0.000000, 0, 32765
29680, 0.000000, 0.000000, 0, 32765
29690, 0.001000, 0.000000, 0, 32765
29700, 0.000000, 0.000000, 0, 32765
29710, 0.000000, 0.000000, 0, 32765
29720, 0.001000, 0.000000, 0, 32765
29730, 0.000000, 0.000000, 0, 32765
29740, 0.000000, 0.000000, 0, 32765
29750, 0.002000, 0.000000, 0, 32765
29760, 0.000000, 0.000000, 0, 32765
29770, 0.000000, 0.000000, 0, 32765
29780, 0.001000, 0.000000, 0, 32765
29790, 0.000000, 0.000000, 0, 32765
29800, 0.000000, 0.000000, 0, 32765
29810, 0.000000, 0.000000, 0, 32765
29820, 0.001000, 0.000000, 0, 32765
29830, 0.000000, 0.000000, 0, 32765
29840, 0.002000, 0.000000, 0, 32765
29850, 0.001000, 0.000000, 0, 32765
29860, 0.001000, 0.000000, 0, 32765
29870, 0.000000, 0.000000, 0, 32765
29880, 0.000000, 0.001000, 0, 32765
29890, 0.000000, 0.000000, 0, 32765
29900, 0.000000, 0.000000, 0, 32765
29910, 0.000000, 0.000000, 0, 32765
29920, 0.000000, 0.001000, 0, 32765
29930, 0.000000, 0.000000, 0, 32765
29940, 0.000000, 0.000000, 0, 32765
29950, 0.001000, 0.000000, 0, 32765
29960, 0.000000, 0.000000, 0, 32765
29970, 0.000000, 0.000000, 0, 32765
29980, 0.000000, 0.000000, 0, 32765
29990, 0.000000, 0.000000, 0, 32765
30000, 0.000000, 0.001000, 0, 32765
30010, 0.000000, 0.000000, 0, 32765
30020, 0.000000, 0.000000, 0, 32765
30030, 0.001000, 0.000000, 0, 32765
30040, 0.000000, 0.000000, 0, 32765
30050, 0.001000, 0.000000, 0, 32765
30060, 0.000000, 0.000000, 0, 32765
30070, 0.000000, 0.000000, 0, 32765
30080, 0.000000, 0.000000, 0, 32765
30090, 0.000000, 0.000000, 0, 32765
30100, 0.000000, 0.000000, 0, 32765
30110, 0.000000, 0.000000, 0, 32765
30120, 0.001000, 0.000000, 0, 32765
30130, 0.000000, 0.000000, 0, 32765
30140, 0.000000, 0.000000, 0, 32765
30150, 0.001000, 0.000000, 0, 32765
30160, 0.001000, 0.000000, 0, 32765
30170, 0.000000, 0.000000, 0, 32765
30180, 0.002000, 0.000000, 0, 32765
30190, 0.000000, 0.000000, 0, 32765
30200, 0.001000, 0.000000, 0, 32765
30210, 0.000000, 0.000000, 0, 32765
30220, 0.000000, 0.000000, 0, 32765
30230, 0.000000, 0.000000, 0, 32765
30240, 0.000000, 0.000000, 0, 32765
30250, 0.000000, 0.000000, 0, 32765
30260, 0.001000, 0.000000, 0, 32765
30270, 0.000000, 0.000000, 0, 32765
30280, 0.000000, 0.000000, 0, 32765
30290, 0.000000, 0.000000, 0, 32765
30300, 0.000000, 0.000000, 0, 32765
30310, 0.001000, 0.000000, 0, 32765
30320, 0.000000, 0.000000, 0, 32765
30330, 0.000000, 0.000000, 0, 32765
30340, 0.000000, 0.000000, 0, 32765
30350, 0.000000, 0.000000, 0, 32765
30360, 0.000000, 0.000000, 0, 32765
30370, 0.000000, 0.000000, 0, 32765
30380, 0.001000, 0.000000, 0, 32765
30390, 0.000000, 0.000000, 0, 32765
30400, 0.000000, 0.001000, 0, 32765
30410, 0.000000, 0.000000, 0, 32765
30420, 0.000000, 0.000000, 0, 32765
30430, 0.001000, 0.000000, 0, 32765
30440, 0.000000, 0.000000, 0, 32765
30450, 0.000000, 0.000000, 0, 32765
30460, 0.000000, 0.000000, 0, 32765
30470, 0.000000, 0.000000, 0, 32765
30480, 0.002000, 0.000000, 0, 32765
30490, 0.000000, 0.000000, 0, 32765
30500, 0.001000, 0.000000, 0, 32765
30510, 0.001000, 0.000000, 0, 32765
30520, 0.000000, 0.000000, 0, 32765
30530, 0.001000, 0.000000, 0, 32765
30540, 0.001000, 0.000000, 0, 32765
30550, 0.000000, 0.000000, 0, 32765
30560, 0.000000, 0.000000, 0, 32765
30570, 0.000000, 0.000000, 0, 32765
30580, 0.000000, 0.000000, 0, 32765
30590, 0.000000, 0.000000, 0, 32765
30600, 0.001000, 0.000000, 0, 32765
30610, 0.000000, 0.000000, 0, 32765
30620, 0.000000, 0.001000, 0, 32765
30630, 0.000000, 0.000000, 0, 32765
30640, 0.001000, 0.000000, 0, 32765
30650, 0.000000, 0.000000, 0, 32765
30660, 0.000000, 0.000000, 0, 32765
30670, 0.001000, 0.000000, 0, 32765
30680, 0.000000, 0.000000, 0, 32765
30690, 0.002000, 0.000000, 0, 32765
30700, 0.000000, 0.000000, 0, 32765
30710, 0.000000, 0.000000, 0, 32765
30720, 0.001000, 0.000000, 0, 32765
30730, 0.000000, 0.000000, 0, 32765
30740, 0.001000, 0.000000, 0, 32765
30750, 0.001000, 0.000000, 0, 32765
30760, 0.000000, 0.000000, 0, 32765
30770, 0.000000, 0.000000, 0, 32765
30780, 0.000000, 0.000000, 0, 32765
30790, 0.000000, 0.000000, 0, 32765
30800, 0.000000, 0.000000, 0, 32765
30810, 0.001000, 0.000000, 0, 32765
30820, 0.000000, 0.000000, 0, 32765
30830, 0.000000, 0.000000, 0, 32765
30840, 0.000000, 0.002000, 0, 32765
30850, 0.000000, 0.000000, 0, 32765
30860, 0.000000, 0.001000, 0, 32765
30870, 0.000000, 0.000000, 0, 32765
30880, 0.000000, 0.000000, 0, 32765
30890, 0.001000, 0.000000, 0, 32765
30900, 0.000000, 0.000000, 0, 32765
30910, 0.000000, 0.000000, 0, 32765
30920, 0.000000, 0.000000, 0, 32765
30930, 0.001000, 0.000000, 0, 32765
30940, 0.000000, 0.000000, 0, 32765
30950, 0.000000, 0.000000, 0, 32765
30960, 0.000000, 0.000000, 0, 32765
30970, 0.000000, 0.000000, 0, 32765
30980, 0.001000, 0.000000, 0, 32765
30990, 0.000000, 0.000000, 0, 32765
31000, 0.000000, 0.000000, 0, 32765
31010, 0.001000, 0.000000, 0, 32765
31020, 0.000000, 0.000000, 0, 32765
31030, 0.001000, 0.000000, 0, 32765
31040, 0.000000, 0.000000, 0, 32765
31050, 0.001000, 0.000000, 0, 32765
31060, 0.000000, 0.000000, 0, 32765
31070, 0.000000, 0.000000, 0, 32765
31080, 0.001000, 0.000000, 0, 32765
31090, 0.000000, 0.000000, 0, 32765
31100, 0.001000, 0.000000, 0, 32765
31110, 0.000000, 0.000000, 0, 32765
31120, 0.000000, 0.000000, 0, 32765
31130, 0.000000, 0.000000, 0, 32765
31140, 0.000000, 0.000000, 0, 32765
31150, 0.000000, 0.002000, 0, 32765
31160, 0.000000, 0.000000, 0, 32765
31170, 0.001000, 0.000000, 0, 32765
31180, 0.000000, 0.000000, 0, 32765
31190, 0.001000, 0.000000, 0, 32765
31200, 0.000000, 0.000000, 0, 32765
31210, 0.001000, 0.000000, 0, 32765
31220, 0.000000, 0.000000, 0, 32765
31230, 0.001000, 0.000000, 0, 32765
31240, 0.001000, 0.000000, 0, 32765
31250, 0.001000, 0.000000, 0, 32765
31260, 0.000000, 0.000000, 0, 32765
31270, 0.001000, 0.000000, 0, 32765
31280, 0.001000, 0.000000, 0, 32765
31290, 0.000000, 0.000000, 0, 32765
31300, 0.000000, 0.001000, 0, 32765
31310, 0.000000, 0.000000, 0, 32765
31320, 0.000000, 0.000000, 0, 32765
31330, 0.002000, 0.000000, 0, 32765
31340, 0.000000, 0.000000, 0, 32765
31350, 0.001000, 0.000000, 0, 32765
31360, 0.000000, 0.000000, 0, 32765
31370, 0.000000, 0.000000, 0, 32765
31380, 0.001000, 0.000000, 0, 32765
31390, 0.000000, 0.001000, 0, 32765
31400, 0.000000, 0.000000, 0, 32765
31410, 0.001000, 0.000000, 0, 32765
31420, 0.003000, 0.000000, 0, 32765
31430, 0.001000, 0.000000, 0, 32765
31440, 0.001000, 0.000000, 0, 32765
31450, 0.001000, 0.000000, 0, 32765
31460, 0.001000, 0.000000, 0, 32765
31470, 0.001000, 0.000000, 0, 32765
31480, 0.000000, 0.000000, 0, 32765
31490, 0.001000, 0.000000, 0, 32765
31500, 0.001000, 0.000000, 0, 32765
31510, 0.000000, 0.001000, 0, 32765
31520, 0.000000, 0.000000, 0, 32765
31530, 0.001000, 0.000000, 0, 32765
31540, 0.001000, 0.000000, 0, 32765
31550, 0.001000, 0.000000, 0, 32765
31560, 0.000000, 0.000000, 0, 32765
31570, 0.000000, 0.000000, 0, 32765
31580, 0.000000, 0.000000, 0, 32765
31590, 0.000000, 0.001000, 0, 32765
31600, 0.000000, 0.001000, 0, 32765
31610, 0.000000, 0.000000, 0, 32765
31620, 0.000000, 0.000000, 0, 32765
31630, 0.000000, 0.000000, 0, 32765
31640, 0.001000, 0.000000, 0, 32765
31650, 0.000000, 0.001000, 0, 32765
31660, 0.000000, 0.000000, 0, 32765
31670, 0.000000, 0.000000, 0, 32765
31680, 0.000000, 0.000000, 0, 32765
31690, 0.000000, 0.000000, 0, 32765
31700, 0.000000, 0.000000, 0, 32765
31710, 0.002000, 0.000000, 0, 32765
31720, 0.000000, 0.000000, 0, 32765
31730, 0.000000, 0.000000, 0, 32765
31740, 0.000000, 0.000000, 0, 32765
31750, 0.000000, 0.001000, 0, 32765
31760, 0.000000, 0.000000, 0, 32765
31770, 0.000000, 0.000000, 0, 32765
31780, 0.000000, 0.000000, 0, 32765
31790, 0.001000, 0.000000, 0, 32765
31800, 0.000000, 0.000000, 0, 32765
31810, 0.001000, 0.000000, 0, 32765
31820, 0.000000, 0.000000, 0, 32765
31830, 0.000000, 0.000000, 0, 32765
31840, 0.000000, 0.000000, 0, 32765
31850, 0.000000, 0.001000, 0, 32765
31860, 0.000000, 0.000000, 0, 32765
31870, 0.001000, 0.000000, 0, 32765
31880, 0.000000, 0.000000, 0, 32765
31890, 0.001000, 0.000000, 0, 32765
31900, 0.000000, 0.000000, 0, 32765
31910, 0.001000, 0.000000, 0, 32765
31920, 0.000000, 0.000000, 0, 32765
31930, 0.000000, 0.000000, 0, 32765
31940, 0.000000, 0.001000, 0, 32765
31950, 0.000000, 0.000000, 0, 32765
31960, 0.001000, 0.000000, 0, 32765
31970, 0.000000, 0.000000, 0, 32765
31980, 0.002000, 0.000000, 0, 32765
31990, 0.001000, 0.000000, 0, 32765
32000, 0.000000, 0.001000, 0, 32765
32010, 0.000000, 0.000000, 0, 32765
32020, 0.000000, 0.000000, 0, 32765
32030, 0.000000, 0.000000, 0, 32765
32040, 0.000000, 0.000000, 0, 32765
32050, 0.000000, 0.000000, 0, 32765
32060, 0.000000, 0.000000, 0, 32765
32070, 0.000000, 0.000000, 0, 32765
32080, 0.001000, 0.000000, 0, 32765
32090, 0.000000, 0.000000, 0, 32765
32100, 0.000000, 0.000000, 0, 32765
32110, 0.000000, 0.000000, 0, 32765
32120, 0.001000, 0.000000, 0, 32765
32130, 0.000000, 0.000000, 0, 32765
32140, 0.000000, 0.000000, 0, 32765
32150, 0.000000, 0.000000, 0, 32765
32160, 0.000000, 0.000000, 0, 32765
32170, 0.000000, 0.001000, 0, 32765
32180, 0.000000, 0.000000, 0, 32765
32190, 0.001000, 0.000000, 0, 32765
32200, 0.000000, 0.000000, 0, 32765
32210, 0.001000, 0.000000, 0, 32765
32220, 0.000000, 0.000000, 0, 32765
32230, 0.000000, 0.000000, 0, 32765
32240, 0.000000, 0.000000, 0, 32765
32250, 0.000000, 0.000000, 0, 32765
32260, 0.001000, 0.000000, 0, 32765
32270, 0.000000, 0.000000, 0, 32765
32280, 0.000000, 0.000000, 0, 32765
32290, 0.000000, 0.000000, 0, 32765
32300, 0.001000, 0.000000, 0, 32765
32310, 0.000000, 0.001000, 0, 32765
32320, 0.000000, 0.000000, 0, 32765
32330, 0.001000, 0.000000, 0, 32765
32340, 0.000000, 0.000000, 0, 32765
32350, 0.001000, 0.000000, 0, 32765
32360, 0.000000, 0.000000, 0, 32765
32370, 0.001000, 0.000000, 0, 32765
32380, 0.000000, 0.000000, 0, 32765
32390, 0.001000, 0.000000, 0, 32765
32400, 0.000000, 0.000000, 0, 32765
32410, 0.000000, 0.000000, 0, 32765
32420, 0.000000, 0.000000, 0, 32765
32430, 0.000000, 0.001000, 0, 32765
32440, 0.000000, 0.000000, 0, 32765
32450, 0.001000, 0.000000, 0, 32765
32460, 0.000000, 0.000000, 0, 32765
32470, 0.001000, 0.000000, 0, 32765
32480, 0.000000, 0.000000, 0, 32765
32490, 0.000000, 0.000000, 0, 32765
32500, 0.001000, 0.000000, 0, 32765
32510, 0.000000, 0.000000, 0, 32765
32520, 0.000000, 0.001000, 0, 32765
32530, 0.000000, 0.000000, 0, 32765
32540, 0.001000, 0.000000, 0, 32765
32550, 0.000000, 0.000000, 0, 32765
32560, 0.001000, 0.000000, 0, 32765
32570, 0.001000, 0.000000, 0, 32765
32580, 0.001000, 0.000000, 0, 32765
32590, 0.000000, 0.000000, 0, 32765
32600, 0.000000, 0.001000, 0, 32765
32610, 0.001000, 0.000000, 0, 32765
32620, 0.001000, 0.000000, 0, 32765
32630, 0.000000, 0.001000, 0, 32765
32640, 0.000000, 0.000000, 0, 32765
32650, 0.000000, 0.001000, 0, 32765
32660, 0.000000, 0.000000, 0, 32765
32670, 0.001000, 0.000000, 0, 32765
32680, 0.001000, 0.000000, 0, 32765
32690, 0.000000, 0.001000, 0, 32765
32700, 0.000000, 0.000000, 0, 32765
32710, 0.001000, 0.000000, 0, 32765
32720, 0.001000, 0.000000, 0, 32765
32730, 0.001000, 0.000000, 0, 32765
32740, 0.001000, 0.000000, 0, 32765
32750, 0.001000, 0.000000, 0, 32765
32760, 0.001000, 0.000000, 0, 32765
32770, 0.001000, 0.000000, 0, 32765
32780, 0.001000, 0.000000, 0, 32765
32790, 0.001000, 0.000000, 0, 32765
32800, 0.001000, 0.000000, 0, 32765
32810, 0.000000, 0.001000, 0, 32765
32820, 0.000000, 0.000000, 0, 32765
32830, 0.001000, 0.000000, 0, 32765
32840, 0.000000, 0.001000, 0, 32765
32850, 0.000000, 0.000000, 0, 32765
32860, 0.001000, 0.000000, 0, 32765
32870, 0.000000, 0.000000, 0, 32765
32880, 0.001000, 0.000000, 0, 32765
32890, 0.001000, 0.000000, 0, 32765
32900, 0.000000, 0.000000, 0, 32765
32910, 0.000000, 0.000000, 0, 32765
32920, 0.001000, 0.000000, 0, 32765
32930, 0.000000, 0.000000, 0, 32765
32940, 0.001000, 0.000000, 0, 32765
32950, 0.000000, 0.001000, 0, 32765
32960, 0.001000, 0.000000, 0, 32765
32970, 0.001000, 0.000000, 0, 32765
32980, 0.000000, 0.000000, 0, 32765
32990, 0.000000, 0.001000, 0, 32765
33000, 0.000000, 0.000000, 0, 32765
33010, 0.001000, 0.000000, 0, 32765
33020, 0.000000, 0.000000, 0, 32765
33030, 0.001000, 0.000000, 0, 32765
33040, 0.001000, 0.000000, 0, 32765
33050, 0.000000, 0.000000, 0, 32765
33060, 0.001000, 0.000000, 0, 32765
33070, 0.000000, 0.000000, 0, 32765
33080, 0.001000, 0.000000, 0, 32765
33090, 0.000000, 0.000000, 0, 32765
33100, 0.001000, 0.000000, 0, 32765
33110, 0.000000, 0.000000, 0, 32765
33120, 0.001000, 0.000000, 0, 32765
33130, 0.000000, 0.000000, 0, 32765
33140, 0.001000, 0.000000, 0, 32765
33150, 0.000000, 0.000000, 0, 32765
33160, 0.001000, 0.000000, 0, 32765
33170, 0.000000, 0.000000, 0, 32765
33180, 0.001000, 0.000000, 0, 32765
33190, 0.001000, 0.000000, 0, 32765
33200, 0.000000, 0.000000, 0, 32765
33210, 0.001000, 0.000000, 0, 32765
33220, 0.000000, 0.001000, 0, 32765
33230, 0.000000, 0.000000, 0, 32765
33240, 0.000000, 0.000000, 0, 32765
33250, 0.001000, 0.000000, 0, 32765
33260, 0.001000, 0.000000, 0, 32765
33270, 0.000000, 0.001000, 0, 32765
33280, 0.000000, 0.000000, 0, 32765
33290, 0.000000, 0.000000, 0, 32765
33300, 0.000000, 0.001000, 0, 32765
33310, 0.000000, 0.000000, 0, 32765
33320, 0.000000, 0.000000, 0, 32765
33330, 0.000000, 0.000000, 0, 32765
33340, 0.000000, 0.000000, 0, 32765
33350, 0.001000, 0.000000, 0, 32765
33360, 0.000000, 0.000000, 0, 32765
33370, 0.001000, 0.000000, 0, 32765
33380, 0.000000, 0.000000, 0, 32765
33390, 0.000000, 0.000000, 0, 32765
33400, 0.000000, 0.000000, 0, 32765
33410, 0.000000, 0.000000, 0, 32765
33420, 0.000000, 0.000000, 0, 32765
33430, 0.000000, 0.000000, 0, 32765
33440, 0.001000, 0.000000, 0, 32765
33450, 0.000000, 0.000000, 0, 32765
33460, 0.001000, 0.000000, 0, 32765
33470, 0.001000, 0.000000, 0, 32765
33480, 0.000000, 0.001000, 0, 32765
33490, 0.001000, 0.000000, 0, 32765
33500, 0.001000, 0.000000, 0, 32765
33510, 0.001000, 0.001000, 0, 32765
33520, 0.001000, 0.000000, 0, 32765
33530, 0.000000, 0.001000, 0, 32765
33540, 0.000000, 0.000000, 0, 32765
33550, 0.001000, 0.000000, 0, 32765
